876,27,27,8,2,1,0,266
877,0,0,0,5,1,4,538
878,0,0,0,9,0,1,538
879,0,0,4,0,0,4,538
880,0,0,0,5,0,0,538
881,0,0,4,5,3,4,538
882,8,8,0,9,1,1,538
883,0,1,4,1,1,1,538
884,8,8,8,1,0,0,538
885,0,1,4,2,1,4,538
886,0,1,1,5,3,1,538
887,0,0,0,9,0,1,538
888,8,8,0,9,0,1,538
889,8,0,8,27,1,0,538
890,27,27,8,0,1,0,266
891,27,27,8,0,0,1,266
892,27,4,12,0,2,0,507
893,27,27,8,4,0,0,266
894,0,0,0,9,1,1,538
895,0,0,4,4,1,4,538
896,4,4,12,1,0,4,538
897,2,2,4,4,2,4,538
898,4,27,8,0,0,1,386
899,27,27,8,9,1,1,266
900,0,0,0,0,0,4,538
901,8,8,8,4,0,0,538
902,27,27,0,9,1,4,266
903,8,8,8,9,0,1,538
904,0,0,0,9,0,0,538
905,8,8,8,9,1,0,538
906,27,27,8,4,0,0,266
907,27,27,8,2,0,0,266
908,0,0,0,5,0,4,538
909,8,8,8,4,0,0,538
910,0,0,0,9,1,1,538
911,8,8,0,5,0,0,538
912,0,0,0,9,1,4,538
913,0,0,0,5,0,0,538
914,27,27,0,4,0,1,266
915,8,8,0,9,1,0,538
916,8,0,8,1,0,0,538
917,1,1,3,0,3,1,538
918,0,0,0,4,0,1,538
919,8,8,0,2,1,1,538
920,0,0,0,4,0,1,538
921,1,1,3,0,1,1,538
922,0,0,4,9,3,1,538
923,27,2,12,0,2,4,507
924,27,27,8,4,0,0,266
925,0,0,0,5,0,0,538
926,0,0,0,9,1,1,538
927,27,27,8,2,1,1,266
928,1,1,4,0,3,4,538
929,4,4,12,0,1,0,538
930,27,27,8,0,1,1,266
931,27,27,8,0,0,1,266
932,27,27,0,9,1,1,266
933,0,0,0,9,1,4,538
934,8,8,0,9,1,0,538
935,8,0,0,9,1,0,538
936,27,8,0,9,1,0,507
937,27,8,0,9,1,1,507
938,27,27,8,2,0,0,266
939,0,0,0,0,3,4,538
940,27,27,0,9,1,1,266
941,0,0,0,9,1,0,538
942,27,27,8,4,1,0,266
943,0,0,0,9,1,1,538
944,8,8,0,9,1,1,538
945,0,0,0,9,1,0,538
946,27,27,8,2,1,0,266
947,0,0,0,9,1,0,538
948,0,0,4,5,3,1,538
949,1,1,1,0,3,1,538
950,8,8,8,4,1,0,538
951,0,0,0,4,0,0,538
952,0,0,0,9,1,1,538
953,1,1,1,0,1,1,538
954,0,0,0,5,0,4,538
955,0,0,0,4,0,1,538
956,8,27,0,4,0,1,386
957,0,0,0,9,1,0,538
958,8,8,0,4,1,1,538
959,0,0,0,4,0,0,538
960,0,0,0,0,1,1,538
961,2,2,12,5,1,0,538
962,4,4,8,0,0,0,538
963,2,2,4,9,0,4,538
964,4,4,12,4,0,0,538
965,8,0,0,5,0,4,538
966,0,0,0,9,1,4,538
967,8,8,0,5,3,0,538
968,27,27,0,9,0,0,266
969,27,27,8,9,1,1,266
970,4,27,8,9,0,0,386
971,27,27,8,4,1,0,266
972,0,0,0,0,3,4,538
973,27,8,8,9,0,1,507
974,27,8,8,9,0,1,507
975,8,8,8,4,0,1,538
976,27,27,8,4,0,1,266
977,27,27,8,2,1,1,266
978,27,27,8,4,0,0,266
979,8,8,8,4,1,0,538
980,27,27,0,9,0,1,266
981,0,0,0,5,0,0,538
982,0,0,8,4,0,0,538
983,0,1,0,5,0,0,538
984,0,0,4,9,1,1,538
985,2,1,1,0,1,1,538
986,27,27,8,4,0,0,266
987,8,8,8,2,1,0,538
988,0,0,0,4,0,0,538
989,8,8,0,4,1,1,538
990,0,0,0,9,0,1,538
991,0,0,0,9,1,0,538
992,1,1,1,0,3,4,538
993,2,4,4,5,0,4,538
994,0,0,4,9,0,4,538
995,4,4,12,9,0,0,538
996,27,27,8,9,1,1,266
997,0,0,0,0,1,4,538
998,27,8,0,9,1,0,507
999,0,0,4,0,1,4,538
1000,8,8,0,5,1,0,538
1001,27,0,0,0,0,1,507
1002,4,27,8,9,1,0,386
1003,27,0,0,9,1,1,507
1004,8,8,0,9,0,1,538
1005,0,0,4,0,1,1,538
1006,8,0,0,5,0,4,538
1007,0,0,0,9,0,1,538
1008,27,27,8,2,0,0,266
1009,27,27,8,4,0,0,266
1010,27,27,8,2,0,0,266
1011,27,27,8,4,0,1,266
1012,27,27,8,4,1,1,266
1013,0,0,0,9,1,1,538
1014,0,0,4,0,3,4,538
1015,0,1,1,0,1,1,538
1016,0,0,0,9,1,0,538
1017,1,1,1,0,1,1,538
1018,8,27,0,4,0,0,386
1019,0,0,4,9,0,1,538
1020,27,27,8,0,4,0,266
1021,0,0,0,9,0,1,538
1022,0,0,0,9,1,0,538
1023,0,0,4,9,1,4,538
1024,0,1,4,0,1,0,538
